x,yPrime
2.79,-0.00232296
2.8,-0.00220455
2.81,-0.00209172
2.82,-0.00198425
2.83,-0.00188189
2.84,-0.00178444
2.85,-0.00169168
2.86,-0.0016034
2.87,-0.0015194
2.88,-0.0014395
2.89,-0.00136351
2.9,-0.00129125
2.91,-0.00122257
2.92,-0.0011573
2.93,-0.00109527
2.94,-0.00103636
2.95,-0.000980402
2.96,-0.000927272
2.97,-0.000876836
2.98,-0.000828968
2.99,-0.000783547
3,-0.000740459
3.01,-0.000699592
3.02,-0.000660842
3.03,-0.000624106
3.04,-0.000589288
3.05,-0.000556295
3.06,-0.000525039
3.07,-0.000495435
3.08,-0.000467401
3.09,-0.000440861
3.1,-0.00041574
3.11,-0.000391968
3.12,-0.000369478
3.13,-0.000348205
3.14,-0.000328088
3.15,-0.000309068
3.16,-0.000291089
3.17,-0.000274099
3.18,-0.000258046
3.19,-0.000242883
3.2,-0.000228562
3.21,-0.000215041
3.22,-0.000202277
3.23,-0.000190231
3.24,-0.000178865
3.25,-0.000168143
3.26,-0.00015803
3.27,-0.000148494
3.28,-0.000139505
3.29,-0.000131032
3.3,-0.000123049
3.31,-0.000115527
3.32,-0.000108443
3.33,-0.000101771
3.34,-9.54907e-05
3.35,-8.95787e-05
3.36,-8.40153e-05
3.37,-7.87809e-05
3.38,-7.38572e-05
3.39,-6.92268e-05
3.4,-6.48731e-05
3.41,-6.07806e-05
3.42,-5.69343e-05
3.43,-5.33203e-05
3.44,-4.99254e-05
3.45,-4.67368e-05
3.46,-4.37428e-05
3.47,-4.0932e-05
3.48,-3.82939e-05
3.49,-3.58183e-05
3.5,-3.34958e-05
3.51,-3.13174e-05
3.52,-2.92746e-05
3.53,-2.73593e-05
3.54,-2.5564e-05
3.55,-2.38815e-05
3.56,-2.23052e-05
3.57,-2.08285e-05
3.58,-1.94456e-05
3.59,-1.81507e-05
3.6,-1.69385e-05
3.61,-1.5804e-05
3.62,-1.47425e-05
3.63,-1.37493e-05
3.64,-1.28204e-05
3.65,-1.19518e-05
3.66,-1.11398e-05
3.67,-1.03807e-05
3.68,-9.67137e-06
3.69,-9.00864e-06
3.7,-8.38958e-06
3.71,-7.81144e-06
3.72,-7.27164e-06
3.73,-6.76773e-06
3.74,-6.29744e-06
3.75,-5.85862e-06
3.76,-5.44924e-06
3.77,-5.06742e-06
3.78,-4.71138e-06
3.79,-4.37945e-06
3.8,-4.07006e-06
3.81,-3.78175e-06
3.82,-3.51313e-06
3.83,-3.26292e-06
3.84,-3.0299e-06
3.85,-2.81294e-06
3.86,-2.61098e-06
3.87,-2.42301e-06
3.88,-2.24812e-06
3.89,-2.08541e-06
3.9,-1.93408e-06
3.91,-1.79337e-06
3.92,-1.66254e-06
3.93,-1.54095e-06
3.94,-1.42795e-06
3.95,-1.32296e-06
3.96,-1.22544e-06
3.97,-1.13488e-06
3.98,-1.05079e-06
3.99,-9.72728e-07
4,-9.00281e-07
4.01,-8.33059e-07
4.02,-7.70697e-07
4.03,-7.12856e-07
4.04,-6.5922e-07
4.05,-6.09494e-07
4.06,-5.63403e-07
4.07,-5.20691e-07
4.08,-4.81117e-07
4.09,-4.44459e-07
4.1,-4.1051e-07
4.11,-3.79076e-07
4.12,-3.49977e-07
4.13,-3.23045e-07
4.14,-2.98124e-07
4.15,-2.75069e-07
4.16,-2.53745e-07
4.17,-2.34025e-07
4.18,-2.15794e-07
4.19,-1.98942e-07
4.2,-1.83368e-07
4.21,-1.68979e-07
4.22,-1.55687e-07
4.23,-1.43411e-07
4.24,-1.32076e-07
4.25,-1.21612e-07
4.26,-1.11953e-07
4.27,-1.03041e-07
4.28,-9.48186e-08
4.29,-8.72345e-08
4.3,-8.02405e-08
4.31,-7.3792e-08
4.32,-6.78479e-08
4.33,-6.23698e-08
4.34,-5.73222e-08
4.35,-5.26723e-08
4.36,-4.83896e-08
4.37,-4.4446e-08
4.38,-4.08155e-08
4.39,-3.74738e-08
4.4,-3.43987e-08
4.41,-3.15694e-08
4.42,-2.89669e-08
4.43,-2.65735e-08
4.44,-2.43728e-08
4.45,-2.23498e-08
4.46,-2.04905e-08
4.47,-1.8782e-08
4.48,-1.72125e-08
4.49,-1.57709e-08
4.5,-1.44471e-08
4.51,-1.32316e-08
4.52,-1.2116e-08
4.53,-1.10921e-08
4.54,-1.01527e-08
4.55,-9.29094e-09
4.56,-8.50059e-09
4.57,-7.77588e-09
4.58,-7.11149e-09
4.59,-6.50254e-09
4.6,-5.94452e-09
4.61,-5.43327e-09
4.62,-4.96497e-09
4.63,-4.53611e-09
4.64,-4.14344e-09
4.65,-3.78399e-09
4.66,-3.45502e-09
4.67,-3.154e-09
4.68,-2.87862e-09
4.69,-2.62675e-09
4.7,-2.39642e-09
4.71,-2.18584e-09
4.72,-1.99336e-09
4.73,-1.81746e-09
4.74,-1.65674e-09
4.75,-1.50992e-09
4.76,-1.37583e-09
4.77,-1.2534e-09
4.78,-1.14163e-09
4.79,-1.03961e-09
4.8,-9.46513e-10
4.81,-8.61578e-10
4.82,-7.84104e-10
4.83,-7.13452e-10
4.84,-6.49033e-10
4.85,-5.9031e-10
4.86,-5.3679e-10
4.87,-4.88023e-10
4.88,-4.43596e-10
4.89,-4.03131e-10
4.9,-3.66282e-10
4.91,-3.32734e-10
4.92,-3.02196e-10
4.93,-2.74406e-10
4.94,-2.4912e-10
4.95,-2.26118e-10
4.96,-2.05198e-10
4.97,-1.86175e-10
4.98,-1.68882e-10
4.99,-1.53163e-10
5,-1.38879e-10
5.01,-1.25902e-10
5.02,-1.14114e-10
5.03,-1.03409e-10
5.04,-9.36884e-11
5.05,-8.48646e-11
5.06,-7.68561e-11
5.07,-6.95892e-11
5.08,-6.29965e-11
5.09,-5.70168e-11
5.1,-5.15942e-11
5.11,-4.66778e-11
5.12,-4.22212e-11
5.13,-3.81824e-11
5.14,-3.45228e-11
5.15,-3.12077e-11
5.16,-2.82052e-11
5.17,-2.54863e-11
5.18,-2.30248e-11
5.19,-2.07969e-11
5.2,-1.87806e-11
5.21,-1.69564e-11
5.22,-1.53063e-11
5.23,-1.3814e-11
5.24,-1.24646e-11
5.25,-1.12447e-11
5.26,-1.01421e-11
5.27,-9.14584e-12
5.28,-8.24572e-12
5.29,-7.43268e-12
5.3,-6.69844e-12
5.31,-6.03551e-12
5.32,-5.43708e-12
5.33,-4.89698e-12
5.34,-4.40964e-12
5.35,-3.97e-12
5.36,-3.57345e-12
5.37,-3.21586e-12
5.38,-2.89347e-12
5.39,-2.60287e-12
5.4,-2.34097e-12
5.41,-2.105e-12
5.42,-1.89243e-12
5.43,-1.70098e-12
5.44,-1.52859e-12
5.45,-1.37339e-12
5.46,-1.2337e-12
5.47,-1.10799e-12
5.48,-9.94887e-13
5.49,-8.93148e-13
5.5,-8.0165e-13
5.51,-7.19379e-13
5.52,-6.4542e-13
5.53,-5.78947e-13
5.54,-5.19215e-13
5.55,-4.65551e-13
5.56,-4.17349e-13
5.57,-3.74061e-13
5.58,-3.35195e-13
5.59,-3.00306e-13
5.6,-2.68994e-13
5.61,-2.40898e-13
5.62,-2.15693e-13
5.63,-1.93085e-13
5.64,-1.72813e-13
5.65,-1.54637e-13
5.66,-1.38345e-13
5.67,-1.23744e-13
5.68,-1.10661e-13
5.69,-9.8942e-14
5.7,-8.84458e-14
5.71,-7.9047e-14
5.72,-7.06326e-14
5.73,-6.31012e-14
5.74,-5.63613e-14
5.75,-5.03311e-14
5.76,-4.4937e-14
5.77,-4.01128e-14
5.78,-3.57993e-14
5.79,-3.19431e-14
5.8,-2.84965e-14
5.81,-2.54166e-14
5.82,-2.2665e-14
5.83,-2.02072e-14
5.84,-1.80123e-14
5.85,-1.60525e-14
5.86,-1.43031e-14
5.87,-1.27417e-14
5.88,-1.13484e-14
5.89,-1.01055e-14
5.9,-8.99686e-15
5.91,-8.00823e-15
5.92,-7.12678e-15
5.93,-6.34107e-15
5.94,-5.64084e-15
5.95,-5.01691e-15
5.96,-4.46109e-15
5.97,-3.96605e-15
5.98,-3.52522e-15
5.99,-3.13276e-15
6,-2.78343e-15
6.01,-2.47255e-15
6.02,-2.19594e-15
6.03,-1.94989e-15
6.04,-1.73105e-15
6.05,-1.53646e-15
6.06,-1.36347e-15
6.07,-1.20971e-15
6.08,-1.07307e-15
6.09,-9.51678e-16
6.1,-8.43844e-16
6.11,-7.48077e-16
6.12,-6.63044e-16
6.13,-5.87557e-16
6.14,-5.20559e-16
6.15,-4.61107e-16
6.16,-4.08363e-16
6.17,-3.61578e-16
6.18,-3.20088e-16
6.19,-2.83302e-16
6.2,-2.50693e-16
6.21,-2.21792e-16
6.22,-1.96183e-16
6.23,-1.73496e-16
6.24,-1.53402e-16
6.25,-1.35607e-16
6.26,-1.19852e-16
6.27,-1.05906e-16
6.28,-9.35643e-17
6.29,-8.26438e-17
6.3,-7.29831e-17
6.31,-6.44387e-17
6.32,-5.68831e-17
6.33,-5.02032e-17
6.34,-4.42988e-17
6.35,-3.90809e-17
6.36,-3.44706e-17
6.37,-3.0398e-17
6.38,-2.68012e-17
6.39,-2.36252e-17
6.4,-2.08213e-17
6.41,-1.83465e-17
6.42,-1.61626e-17
6.43,-1.42357e-17
6.44,-1.2536e-17
6.45,-1.10371e-17
6.46,-9.71536e-18
6.47,-8.5502e-18
6.48,-7.52326e-18
6.49,-6.61832e-18
6.5,-5.82105e-18
6.51,-5.11879e-18
6.52,-4.50034e-18
6.53,-3.95581e-18
6.54,-3.47647e-18
6.55,-3.05459e-18
6.56,-2.68336e-18
6.57,-2.35677e-18
6.58,-2.06951e-18
6.59,-1.8169e-18
6.6,-1.5948e-18
6.61,-1.39957e-18
6.62,-1.22798e-18
6.63,-1.07722e-18
6.64,-9.44774e-19
6.65,-8.28445e-19
6.66,-7.26293e-19
6.67,-6.36608e-19
6.68,-5.57885e-19
6.69,-4.88797e-19
6.7,-4.28179e-19
6.71,-3.75003e-19
6.72,-3.28364e-19
6.73,-2.87467e-19
6.74,-2.51613e-19
6.75,-2.20187e-19
6.76,-1.92647e-19
6.77,-1.68517e-19
6.78,-1.4738e-19
6.79,-1.28868e-19
6.8,-1.12658e-19
6.81,-9.84675e-20
6.82,-8.6047e-20
6.83,-7.5178e-20
6.84,-6.56687e-20
6.85,-5.73506e-20
6.86,-5.0076e-20
6.87,-4.37153e-20
6.88,-3.81548e-20
6.89,-3.32949e-20
6.9,-2.90482e-20
6.91,-2.5338e-20
6.92,-2.20972e-20
6.93,-1.9267e-20
6.94,-1.67959e-20
6.95,-1.46388e-20
6.96,-1.27562e-20
6.97,-1.11134e-20
6.98,-9.6802e-21
6.99,-8.43015e-21
7,-7.34004e-21
7.01,-6.3896e-21
7.02,-5.56111e-21
7.03,-4.83906e-21
7.04,-4.20991e-21
7.05,-3.66183e-21
7.06,-3.18445e-21
7.07,-2.76875e-21
7.08,-2.40682e-21
7.09,-2.09179e-21
7.1,-1.81762e-21
7.11,-1.57907e-21
7.12,-1.37155e-21
7.13,-1.19106e-21
7.14,-1.03412e-21
7.15,-8.97669e-22
7.16,-7.79069e-22
7.17,-6.76001e-22
7.18,-5.86451e-22
7.19,-5.0866e-22
7.2,-4.41099e-22
7.21,-3.82435e-22
7.22,-3.31505e-22
7.23,-2.873e-22
7.24,-2.4894e-22
7.25,-2.15657e-22
7.26,-1.86787e-22
7.27,-1.61749e-22
7.28,-1.40039e-22
7.29,-1.21218e-22
7.3,-1.04906e-22
7.31,-9.07703e-23
7.32,-7.85236e-23
7.33,-6.79155e-23
7.34,-5.87287e-23
7.35,-5.07743e-23
7.36,-4.38884e-23
7.37,-3.79287e-23
7.38,-3.27716e-23
7.39,-2.83101e-23
7.4,-2.4451e-23
7.41,-2.11137e-23
7.42,-1.82282e-23
7.43,-1.57339e-23
7.44,-1.35781e-23
7.45,-1.17154e-23
7.46,-1.01062e-23
7.47,-8.71621e-24
7.48,-7.51591e-24
7.49,-6.4796e-24
7.5,-5.58504e-24
7.51,-4.81302e-24
7.52,-4.14688e-24
7.53,-3.57221e-24
7.54,-3.07656e-24
7.55,-2.64915e-24
7.56,-2.28065e-24
7.57,-1.96302e-24
7.58,-1.68928e-24
7.59,-1.45342e-24
7.6,-1.25024e-24
7.61,-1.07525e-24
7.62,-9.24563e-25
7.63,-7.94833e-25
7.64,-6.83169e-25
7.65,-5.87074e-25
7.66,-5.04393e-25
7.67,-4.3327e-25
7.68,-3.72101e-25
7.69,-3.19503e-25
7.7,-2.74284e-25
7.71,-2.35418e-25
7.72,-2.02018e-25
7.73,-1.73322e-25
7.74,-1.48673e-25
7.75,-1.27503e-25
7.76,-1.09325e-25
7.77,-9.37203e-26
7.78,-8.03266e-26
7.79,-6.88332e-26
7.8,-5.89723e-26
7.81,-5.0514e-26
7.82,-4.326e-26
7.83,-3.70403e-26
7.84,-3.17085e-26
7.85,-2.71386e-26
7.86,-2.32227e-26
7.87,-1.98678e-26
7.88,-1.69942e-26
7.89,-1.45333e-26
7.9,-1.24262e-26
7.91,-1.06225e-26
7.92,-9.07874e-27
7.93,-7.75779e-27
7.94,-6.6277e-27
7.95,-5.66109e-27
7.96,-4.83448e-27
7.97,-4.12774e-27
7.98,-3.5236e-27
7.99,-3.00728e-27
8,-2.5661e-27
8.01,-2.1892e-27
8.02,-1.86728e-27
8.03,-1.59238e-27
8.04,-1.35768e-27
8.05,-1.15733e-27
8.06,-9.86352e-28
8.07,-8.40463e-28
8.08,-7.16008e-28
8.09,-6.0986e-28
8.1,-5.19343e-28
8.11,-4.42172e-28
8.12,-3.76392e-28
8.13,-3.20333e-28
8.14,-2.72569e-28
8.15,-2.3188e-28
8.16,-1.97225e-28
8.17,-1.67715e-28
8.18,-1.42593e-28
8.19,-1.21209e-28
8.2,-1.03011e-28
8.21,-8.75275e-29
8.22,-7.43564e-29
8.23,-6.31546e-29
8.24,-5.36296e-29
8.25,-4.55319e-29
8.26,-3.86491e-29
8.27,-3.28002e-29
8.28,-2.78308e-29
8.29,-2.36095e-29
8.3,-2.00245e-29
8.31,-1.69804e-29
8.32,-1.43962e-29
8.33,-1.22028e-29
8.34,-1.03415e-29
8.35,-8.76233e-30
8.36,-7.42282e-30
8.37,-6.28681e-30
8.38,-5.32359e-30
8.39,-4.50704e-30
8.4,-3.81497e-30
8.41,-3.22851e-30
8.42,-2.73166e-30
8.43,-2.31081e-30
8.44,-1.9544e-30
8.45,-1.65263e-30
8.46,-1.39717e-30
8.47,-1.18096e-30
8.48,-9.98012e-31
8.49,-8.43234e-31
8.5,-7.12316e-31
8.51,-6.01603e-31
8.52,-5.07995e-31
8.53,-4.28866e-31
8.54,-3.6199e-31
8.55,-3.05481e-31
8.56,-2.57741e-31
8.57,-2.17418e-31
8.58,-1.83367e-31
8.59,-1.54617e-31
8.6,-1.30349e-31
8.61,-1.09868e-31
8.62,-9.25862e-32
8.63,-7.80071e-32
8.64,-6.57104e-32
8.65,-5.5341e-32
8.66,-4.65986e-32
8.67,-3.92293e-32
8.68,-3.30188e-32
8.69,-2.77859e-32
8.7,-2.33776e-32
8.71,-1.96647e-32
8.72,-1.65382e-32
8.73,-1.3906e-32
8.74,-1.16904e-32
8.75,-9.82577e-33
8.76,-8.25692e-33
8.77,-6.93716e-33
8.78,-5.82717e-33
8.79,-4.8938e-33
8.8,-4.10911e-33
8.81,-3.44955e-33
8.82,-2.89527e-33
8.83,-2.42956e-33
8.84,-2.03835e-33
8.85,-1.70979e-33
8.86,-1.43391e-33
8.87,-1.20229e-33
8.88,-1.00789e-33
8.89,-8.44747e-34
8.9,-7.07871e-34
8.91,-5.93054e-34
8.92,-4.9676e-34
8.93,-4.16017e-34
8.94,-3.48329e-34
8.95,-2.91594e-34
8.96,-2.44052e-34
8.97,-2.0422e-34
8.98,-1.70854e-34
8.99,-1.42911e-34
9,-1.19514e-34
9.01,-9.99276e-35
9.02,-8.35341e-35
9.03,-6.9816e-35
9.04,-5.83389e-35
9.05,-4.87388e-35
9.06,-4.07102e-35
9.07,-3.39974e-35
9.08,-2.83857e-35
9.09,-2.36955e-35
9.1,-1.97763e-35
9.11,-1.6502e-35
9.12,-1.37671e-35
9.13,-1.14831e-35
9.14,-9.5761e-36
9.15,-7.9842e-36
9.16,-6.65559e-36
9.17,-5.54695e-36
9.18,-4.62205e-36
9.19,-3.85059e-36
9.2,-3.20725e-36
9.21,-2.67086e-36
9.22,-2.22373e-36
9.23,-1.85108e-36
9.24,-1.54057e-36
9.25,-1.28189e-36
9.26,-1.06643e-36
9.27,-8.87004e-37
9.28,-7.37619e-37
9.29,-6.13269e-37
9.3,-5.0978e-37
9.31,-4.2367e-37
9.32,-3.52034e-37
9.33,-2.92452e-37
9.34,-2.42905e-37
9.35,-2.01712e-37
9.36,-1.67471e-37
9.37,-1.39015e-37
9.38,-1.1537e-37
9.39,-9.5728e-38
9.4,-7.94141e-38
9.41,-6.58671e-38
9.42,-5.462e-38
9.43,-4.52844e-38
9.44,-3.75368e-38
9.45,-3.11085e-38
9.46,-2.57759e-38
9.47,-2.13531e-38
9.48,-1.76856e-38
9.49,-1.46451e-38
9.5,-1.21249e-38
9.51,-1.00363e-38
9.52,-8.30585e-39
9.53,-6.87238e-39
9.54,-5.68516e-39
9.55,-4.70209e-39
9.56,-3.88823e-39
9.57,-3.21459e-39
9.58,-2.65712e-39
9.59,-2.19589e-39
9.6,-1.81435e-39
9.61,-1.49881e-39
9.62,-1.23789e-39
9.63,-1.02219e-39
9.64,-8.43907e-40
9.65,-6.96577e-40
9.66,-5.74853e-40
9.67,-4.74304e-40
9.68,-3.91264e-40
9.69,-3.22698e-40
9.7,-2.66093e-40
9.71,-2.19374e-40
9.72,-1.80821e-40
9.73,-1.49013e-40
9.74,-1.22776e-40
9.75,-1.01138e-40
9.76,-8.32971e-41
9.77,-6.85894e-41
9.78,-5.64672e-41
9.79,-4.64782e-41
9.8,-3.82485e-41
9.81,-3.14696e-41
9.82,-2.5887e-41
9.83,-2.12905e-41
9.84,-1.75066e-41
9.85,-1.43923e-41
9.86,-1.18296e-41
9.87,-9.72132e-42
9.88,-7.98715e-42
9.89,-6.56101e-42
9.9,-5.38844e-42
9.91,-4.42454e-42
9.92,-3.63233e-42
9.93,-2.98137e-42
9.94,-2.44657e-42
9.95,-2.00731e-42
9.96,-1.64658e-42
9.97,-1.3504e-42
9.98,-1.10728e-42
9.99,-9.07743e-43
10,-7.44015e-43
10.01,-6.09696e-43
10.02,-4.99526e-43
10.03,-4.09181e-43
10.04,-3.35108e-43
10.05,-2.7439e-43
10.06,-2.24628e-43
10.07,-1.83853e-43
10.08,-1.5045e-43
10.09,-1.23091e-43
10.1,-1.00687e-43
10.11,-8.23437e-44
10.12,-6.73289e-44
10.13,-5.5041e-44
10.14,-4.49866e-44
10.15,-3.67615e-44
10.16,-3.00341e-44
10.17,-2.4533e-44
10.18,-2.00354e-44
10.19,-1.63591e-44
10.2,-1.33546e-44
10.21,-1.08998e-44
10.22,-8.89441e-45
10.23,-7.25652e-45
10.24,-5.91906e-45
10.25,-4.82714e-45
10.26,-3.93586e-45
10.27,-3.2085e-45
10.28,-2.61503e-45
10.29,-2.13091e-45
10.3,-1.73606e-45
10.31,-1.4141e-45
10.32,-1.15161e-45
10.33,-9.37657e-46
10.34,-7.633e-46
10.35,-6.2124e-46
10.36,-5.05518e-46
10.37,-4.11269e-46
10.38,-3.34525e-46
10.39,-2.72047e-46
10.4,-2.21193e-46
10.41,-1.7981e-46
10.42,-1.46139e-46
10.43,-1.1875e-46
10.44,-9.64743e-47
10.45,-7.83616e-47
10.46,-6.36367e-47
10.47,-5.16684e-47
10.48,-4.19425e-47
10.49,-3.40406e-47
10.5,-2.76218e-47
10.51,-2.24089e-47
10.52,-1.81761e-47
10.53,-1.47399e-47
10.54,-1.19509e-47
10.55,-9.6877e-48
10.56,-7.8515e-48
10.57,-6.36206e-48
10.58,-5.15412e-48
10.59,-4.1747e-48
10.6,-3.38071e-48
10.61,-2.73718e-48
10.62,-2.21571e-48
10.63,-1.79322e-48
10.64,-1.451e-48
10.65,-1.17385e-48
10.66,-9.49452e-49
10.67,-7.67795e-49
10.68,-6.20769e-49
10.69,-5.01797e-49
10.7,-4.05545e-49
10.71,-3.27689e-49
10.72,-2.64727e-49
10.73,-2.13819e-49
10.74,-1.72667e-49
10.75,-1.39406e-49
10.76,-1.1253e-49
10.77,-9.08174e-50
10.78,-7.32794e-50
10.79,-5.91163e-50
10.8,-4.7681e-50
10.81,-3.845e-50
10.82,-3.09999e-50
10.83,-2.49883e-50
10.84,-2.01384e-50
10.85,-1.62266e-50
10.86,-1.3072e-50
10.87,-1.05286e-50
10.88,-8.47833e-51
10.89,-6.82595e-51
10.9,-5.49451e-51
10.91,-4.42189e-51
10.92,-3.55794e-51
10.93,-2.86222e-51
10.94,-2.30208e-51
10.95,-1.85119e-51
10.96,-1.48831e-51
10.97,-1.19632e-51
10.98,-9.61426e-52
10.99,-7.72497e-52
11,-6.20569e-52
11.01,-4.98422e-52
11.02,-4.00236e-52
11.03,-3.21328e-52
11.04,-2.57925e-52
11.05,-2.0699e-52
11.06,-1.66081e-52
11.07,-1.33231e-52
11.08,-1.06856e-52
11.09,-8.56857e-53
11.1,-6.86957e-53
11.11,-5.50635e-53
11.12,-4.41277e-53
11.13,-3.53566e-53
11.14,-2.83233e-53
11.15,-2.26845e-53
11.16,-1.81647e-53
11.17,-1.45425e-53
11.18,-1.16402e-53
11.19,-9.31534e-54
11.2,-7.45329e-54
11.21,-5.96225e-54
11.22,-4.76854e-54
11.23,-3.81306e-54
11.24,-3.04841e-54
11.25,-2.43662e-54
11.26,-1.94721e-54
11.27,-1.55579e-54
11.28,-1.24281e-54
11.29,-9.92587e-55
11.3,-7.92585e-55
11.31,-6.32756e-55
11.32,-5.05056e-55
11.33,-4.03046e-55
11.34,-3.21576e-55
11.35,-2.56522e-55
11.36,-2.04588e-55
11.37,-1.63135e-55
11.38,-1.30055e-55
11.39,-1.03662e-55
11.4,-8.26084e-56
11.41,-6.58176e-56
11.42,-5.24292e-56
11.43,-4.17558e-56
11.44,-3.32486e-56
11.45,-2.64693e-56
11.46,-2.10681e-56
11.47,-1.67657e-56
11.48,-1.33392e-56
11.49,-1.06108e-56
11.5,-8.43884e-57
11.51,-6.7101e-57
11.52,-5.33443e-57
11.53,-4.23994e-57
11.54,-3.36934e-57
11.55,-2.67696e-57
11.56,-2.12644e-57
11.57,-1.68879e-57
11.58,-1.34095e-57
11.59,-1.06454e-57
11.6,-8.44933e-58
11.61,-6.70497e-58
11.62,-5.31966e-58
11.63,-4.21973e-58
11.64,-3.34655e-58
11.65,-2.65352e-58
11.66,-2.10359e-58
11.67,-1.6673e-58
11.68,-1.32123e-58
11.69,-1.04678e-58
11.7,-8.29171e-59
11.71,-6.5667e-59
11.72,-5.19951e-59
11.73,-4.11615e-59
11.74,-3.25786e-59
11.75,-2.57802e-59
11.76,-2.03964e-59
11.77,-1.61336e-59
11.78,-1.27592e-59
11.79,-1.00886e-59
11.8,-7.97532e-60
11.81,-6.30346e-60
11.82,-4.98108e-60
11.83,-3.93532e-60
11.84,-3.10849e-60
11.85,-2.45489e-60
11.86,-1.93832e-60
11.87,-1.53015e-60
11.88,-1.20769e-60
11.89,-9.52991e-61
11.9,-7.51857e-61
11.91,-5.93055e-61
11.92,-4.67699e-61
11.93,-3.68767e-61
11.94,-2.90703e-61
11.95,-2.29118e-61
11.96,-1.80544e-61
11.97,-1.42239e-61
11.98,-1.12039e-61
11.99,-8.8233e-62
12,-6.94714e-62
12.01,-5.46882e-62
12.02,-4.30422e-62
12.03,-3.38694e-62
12.04,-2.66461e-62
12.05,-2.09591e-62
12.06,-1.64825e-62
12.07,-1.29595e-62
12.08,-1.01875e-62
12.09,-8.00676e-63
12.1,-6.29159e-63
12.11,-4.94284e-63
12.12,-3.88244e-63
12.13,-3.04893e-63
12.14,-2.39388e-63
12.15,-1.87918e-63
12.16,-1.47486e-63
12.17,-1.15729e-63
12.18,-9.07922e-64
12.19,-7.12143e-64
12.2,-5.58469e-64
12.21,-4.37868e-64
12.22,-3.43243e-64
12.23,-2.69012e-64
12.24,-2.10792e-64
12.25,-1.65139e-64
12.26,-1.29348e-64
12.27,-1.01293e-64
12.28,-7.93077e-65
12.29,-6.20816e-65
12.3,-4.85873e-65
12.31,-3.80186e-65
12.32,-2.97428e-65
12.33,-2.32638e-65
12.34,-1.81925e-65
12.35,-1.42238e-65
12.36,-1.11187e-65
12.37,-8.68969e-66
12.38,-6.78996e-66
12.39,-5.30449e-66
12.4,-4.14316e-66
12.41,-3.23544e-66
12.42,-2.52609e-66
12.43,-1.97186e-66
12.44,-1.53892e-66
12.45,-1.2008e-66
12.46,-9.36774e-67
12.47,-7.30657e-67
12.48,-5.69778e-67
12.49,-4.44232e-67
12.5,-3.4628e-67
12.51,-2.69872e-67
12.52,-2.10281e-67
12.53,-1.63816e-67
12.54,-1.27593e-67
12.55,-9.9359e-68
12.56,-7.73574e-68
12.57,-6.02156e-68
12.58,-4.68629e-68
12.59,-3.64639e-68
12.6,-2.83667e-68
12.61,-2.20631e-68
12.62,-1.71569e-68
12.63,-1.3339e-68
12.64,-1.03686e-68
12.65,-8.05808e-69
12.66,-6.26116e-69
12.67,-4.86397e-69
12.68,-3.77781e-69
12.69,-2.93361e-69
12.7,-2.2776e-69
12.71,-1.76793e-69
12.72,-1.37203e-69
12.73,-1.06458e-69
12.74,-8.25856e-70
12.75,-6.40536e-70
12.76,-4.96701e-70
12.77,-3.85088e-70
12.78,-2.98496e-70
12.79,-2.31328e-70
12.8,-1.79239e-70
12.81,-1.38851e-70
12.82,-1.07542e-70
12.83,-8.3276e-71
12.84,-6.44725e-71
12.85,-4.99048e-71
12.86,-3.8621e-71
12.87,-2.98825e-71
12.88,-2.31166e-71
12.89,-1.7879e-71
12.9,-1.38253e-71
12.91,-1.06886e-71
12.92,-8.26187e-72
12.93,-6.38482e-72
12.94,-4.93325e-72
12.95,-3.81092e-72
12.96,-2.94333e-72
12.97,-2.2728e-72
12.98,-1.75467e-72
12.99,-1.35439e-72
13,-1.04522e-72
13.01,-8.06454e-73
13.02,-6.22109e-73
13.03,-4.79807e-73
13.04,-3.69981e-73
13.05,-2.85236e-73
13.06,-2.19858e-73
13.07,-1.69431e-73
13.08,-1.30544e-73
13.09,-1.00562e-73
13.1,-7.74507e-74
13.11,-5.96387e-74
13.12,-4.59139e-74
13.13,-3.53405e-74
13.14,-2.71966e-74
13.15,-2.09251e-74
13.16,-1.60966e-74
13.17,-1.23799e-74
13.18,-9.51938e-75
13.19,-7.31837e-75
13.2,-5.62514e-75
13.21,-4.3228e-75
13.22,-3.32131e-75
13.23,-2.55133e-75
13.24,-1.95947e-75
13.25,-1.5046e-75
13.26,-1.15509e-75
13.27,-8.86597e-76
13.28,-6.80375e-76
13.29,-5.22015e-76
13.3,-4.00434e-76
13.31,-3.07108e-76
13.32,-2.35486e-76
13.33,-1.80531e-76
13.34,-1.38373e-76
13.35,-1.06038e-76
13.36,-8.12434e-77
13.37,-6.22338e-77
13.38,-4.76625e-77
13.39,-3.64956e-77
13.4,-2.79394e-77
13.41,-2.13849e-77
13.42,-1.63648e-77
13.43,-1.25206e-77
13.44,-9.57753e-78
13.45,-7.32478e-78
13.46,-5.60078e-78
13.47,-4.2817e-78
13.48,-3.27262e-78
13.49,-2.50086e-78
13.5,-1.91071e-78
13.51,-1.45953e-78
13.52,-1.11467e-78
13.53,-8.51117e-79
13.54,-6.4975e-79
13.55,-4.95926e-79
13.56,-3.78442e-79
13.57,-2.88733e-79
13.58,-2.20244e-79
13.59,-1.67968e-79
13.6,-1.28074e-79
13.61,-9.76358e-80
13.62,-7.44166e-80
13.63,-5.67079e-80
13.64,-4.32046e-80
13.65,-3.29101e-80
